"ID","Sale_Amount"
445873,"320000"
445874,"650000"
445883,"154900"
445893,"8200000"
445900,"220000"
445902,"119000"
445911,"225000"
445918,"105000"
445922,"250000"
445931,"185000"
445932,"176000"
445934,"218500"
445965,"165000"
445972,"471709"
445973,"259000"
445977,"498815"
445983,"80000"
445984,"250000"
445987,"515000"
445996,"133000"
446000,"118940"
446004,"225000"
446006,"915000"
446009,"251000"
446012,"290000"
446021,"3600"
446023,"152500"
446032,"280000"
446033,"217000"
446037,"810000"
446040,"1000"
446042,"315000"
446044,"263000"
446052,"2750000"
446057,"180000"
446074,"480000"
446076,"135000"
446086,"495000"
446089,"6000"
446090,"2460000"
446093,"1000000"
446094,"525385"
446102,"36500"
446104,"156000"
446105,"470000"
446115,"475000"
446117,"237000"
446118,"29095"
446129,"27000"
446132,"310000"
446139,"350000"
446144,"705000"
446154,"360000"
446165,"55000"
446167,"108000"
446169,"322500"
446176,"260000"
446184,"450000"
446188,"395000"
446193,"192000"
446208,"32506"
446210,"172000"
446211,"211000"
446215,"535000"
446226,"225000"
446230,"139072"
446232,"525000"
446235,"295000"
446239,"174900"
446240,"265000"
446247,"115000"
446248,"500000"
446250,"423000"
446251,"203000"
446257,"222500"
446265,"782500"
446266,"490000"
446268,"1685000"
446270,"295000"
446272,"220000"
446273,"166000"
446285,"182000"
446291,"235000"
446300,"305000"
446301,"215000"
446302,"342000"
446303,"585000"
446304,"173000"
446306,"482000"
446313,"615000"
446315,"160000"
446318,"515000"
446322,"40000"
446327,"345000"
446331,"220000"
446333,"350000"
446334,"118000"
446345,"487000"
446359,"302500"
446361,"180000"
446368,"95000"
446369,"71000"
446370,"180000"
446374,"160000"
446384,"450000"
446387,"229500"
446391,"262000"
446397,"765000"
446399,"118000"
446402,"470000"
446403,"320000"
446404,"427000"
446410,"85000"
446411,"315000"
446418,"355000"
446432,"650000"
446441,"266000"
446448,"235000"
446451,"175000"
446468,"90500"
446486,"279900"
446493,"159000"
446494,"190000"
446496,"35000"
446506,"100000"
446509,"1675000"
446514,"337500"
446524,"537000"
446538,"240000"
446542,"245000"
446543,"190000"
446547,"260000"
446552,"244900"
446556,"272000"
446557,"153000"
446561,"1900000"
446562,"399000"
446564,"182500"
446581,"149900"
446582,"150000"
446585,"160000"
446588,"130000"
446595,"287000"
446600,"500000"
446605,"219900"
446607,"220000"
446610,"105550"
446613,"177000"
446619,"157000"
446625,"140000"
446628,"345000"
446632,"307589"
446634,"5110000"
446647,"155000"
446655,"135000"
446659,"117000"
446665,"190000"
446669,"400000"
446670,"235000"
446682,"855000"
446683,"300000"
446684,"140000"
446690,"26666"
446693,"225000"
446698,"3137500"
446703,"135000"
446705,"180500"
446713,"270000"
446716,"360000"
446717,"270000"
446723,"172000"
446729,"143000"
446738,"314000"
446739,"396000"
446744,"5000"
446750,"320000"
446751,"200000"
446752,"290000"
446753,"419900"
446754,"50000"
446770,"825000"
446774,"405000"
446776,"210000"
446780,"160633"
446783,"206500"
446787,"270900"
446789,"215000"
446790,"230000"
446797,"2745000"
446804,"215000"
446807,"570000"
446813,"420000"
446814,"395000"
446815,"249900"
446816,"165000"
446820,"115100"
446829,"359000"
446837,"30000"
446838,"3000"
446857,"45000"
446860,"52000"
446862,"320000"
446863,"74000"
446866,"465000"
446880,"522846"
446884,"525000"
446887,"73125"
446894,"174500"
446900,"427500"
446903,"5995000"
446904,"175000"
446909,"292800"
446926,"212000"
446931,"135000"
446938,"325234"
446942,"562000"
446945,"170000"
446947,"414390"
446949,"394250"
446951,"336000"
446955,"349900"
446957,"2150100"
446959,"299000"
446960,"160000"
446968,"430000"
446972,"132000"
446976,"270000"
446979,"10000"
446983,"255000"
446987,"410000"
446992,"372500"
447000,"372000"
447004,"160000"
447009,"51000"
447012,"275000"
447016,"400000"
447018,"45000"
447021,"345000"
447033,"165000"
447036,"109000"
447037,"99500"
447045,"501400"
447046,"315000"
447047,"149000"
447049,"159900"
447051,"42250"
447053,"662500"
447055,"1100000"
447057,"430000"
447059,"200000"
447061,"269000"
447066,"193000"
447074,"185000"
447076,"281000"
447079,"160000"
447085,"237000"
447086,"250000"
447088,"1550000"
447090,"181800"
447092,"11460"
447120,"192296"
447127,"200000"
447138,"185000"
447139,"1300000"
447148,"128000"
447150,"272000"
447155,"63000"
447159,"240000"
447169,"216500"
447172,"137500"
447174,"64000"
447184,"155000"
447197,"187500"
447199,"277000"
447201,"245000"
447210,"30000"
447216,"174000"
447219,"170000"
447223,"689900"
447231,"190000"
447233,"190000"
447243,"150000"
447244,"174900"
447246,"56666"
447249,"347500"
447252,"338000"
447263,"64583"
447264,"350000"
447269,"29000"
447273,"180000"
447277,"515000"
447282,"440000"
447283,"245000"
447285,"150000"
447290,"89000"
447299,"150000"
447307,"355000"
447308,"450000"
447313,"202500"
447317,"120000"
447327,"168967"
447329,"94000"
447331,"355000"
447335,"540000"
447336,"108500"
447345,"224000"
447351,"167400"
447353,"285000"
447359,"269000"
447363,"300000"
447365,"265000"
447369,"440000"
447371,"243500"
447375,"377000"
447381,"153000"
447383,"178000"
447388,"3475000"
447389,"390000"
447402,"350000"
447404,"245000"
447410,"360000"
447411,"1035000"
447422,"210000"
447427,"9731"
447430,"1215000"
447436,"310000"
447439,"194000"
447443,"305000"
447449,"785000"
447467,"120000"
447473,"420500"
447479,"575000"
447481,"411266"
447484,"199900"
447485,"710000"
447496,"140000"
447498,"119900"
447500,"59900"
447507,"40000"
447510,"370000"
447513,"379900"
447521,"5200000"
447522,"410000"
447528,"210000"
447537,"2000000"
447538,"308850"
447545,"540000"
447547,"150000"
447548,"195306"
447552,"245000"
447555,"280000"
447556,"165000"
447557,"340000"
447563,"200000"
447564,"131000"
447567,"389000"
447573,"375000"
447574,"339000"
447576,"1350000"
447581,"105000"
447583,"210000"
447584,"237000"
447585,"235000"
447595,"350000"
447596,"478000"
447602,"260000"
447614,"331900"
447615,"300000"
447620,"185000"
447623,"459000"
447627,"190000"
447628,"180000"
447633,"415000"
447643,"138500"
447644,"400000"
447649,"60000"
447662,"306500"
447666,"393000"
447669,"302000"
447671,"115000"
447672,"65000"
447678,"323000"
447679,"1000000"
447683,"29900"
447685,"262000"
447690,"815000"
447696,"142500"
447697,"118200"
447699,"350000"
447700,"999000"
447714,"320000"
447715,"245000"
447737,"220000"
447739,"660000"
447740,"70000"
447749,"410000"
447758,"355000"
447764,"405000"
447768,"349390"
447774,"245650"
447779,"249000"
447787,"174000"
447790,"8000"
447792,"438000"
447794,"220000"
447797,"1400000"
447798,"230000"
447800,"239900"
447822,"92700"
447825,"505000"
447826,"173000"
447828,"129000"
447838,"202200"
447843,"357500"
447844,"810000"
447847,"737500"
447851,"190550"
447860,"679000"
447864,"305000"
447865,"42000"
447866,"285000"
447867,"620000"
447868,"353160"
447871,"179000"
447873,"129500"
447875,"250000"
447877,"414302"
447881,"265000"
447889,"446000"
447892,"164900"
447896,"135000"
447899,"2175000"
447902,"320000"
447913,"260000"
447914,"154900"
447923,"248500"
447925,"281000"
447926,"349900"
447928,"427500"
447930,"91000"
447940,"282000"
447945,"350000"
447949,"18000"
447953,"600000"
447954,"80000"
447975,"162500"
447978,"630000"
447982,"110000"
447986,"325000"
447988,"752000"
447996,"350000"
448019,"600000"
448026,"250000"
448030,"203000"
448032,"220000"
448036,"231000"
448037,"132350"
448041,"600000"
448042,"320000"
448044,"175000"
448055,"127000"
448057,"410000"
448077,"225000"
448078,"235000"
448082,"175000"
448095,"375000"
448098,"189900"
448116,"223000"
448117,"330000"
448126,"180000"
448133,"27000"
448140,"500000"
448141,"76890"
448148,"270000"
448150,"220000"
448168,"254900"
448170,"146250"
448174,"512000"
448180,"15000"
448189,"122390"
448193,"137375"
448198,"709900"
448204,"299900"
448206,"885000"
448211,"322000"
448212,"287000"
448215,"2700000"
448220,"400000"
448221,"570000"
448234,"415000"
448235,"180000"
448244,"386500"
448249,"100000"
448252,"345000"
448265,"700000"
448270,"249900"
448271,"152000"
448287,"156000"
448288,"170000"
448293,"15000"
448300,"279500"
448306,"242000"
448310,"240000"
448312,"255000"
448315,"499000"
448322,"150000"
448323,"298000"
448324,"194000"
448325,"235000"
448328,"190000"
448337,"264000"
448341,"375000"
448345,"220000"
448351,"5000"
448358,"52516"
448365,"350000"
448376,"600000"
448378,"209500"
448380,"250000"
448386,"130767"
448396,"254900"
448422,"800000"
448426,"59000"
448428,"37000"
448431,"200000"
448434,"166500"
448435,"262900"
448439,"180000"
448440,"350000"
448444,"245000"
448447,"218000"
448453,"58000"
448454,"2450000"
448455,"85900"
448460,"285000"
448472,"10000"
448473,"110000"
448474,"279900"
448477,"1850000"
448479,"262000"
448493,"349900"
448499,"227950"
448505,"30000"
448510,"470000"
448515,"785000"
448516,"255000"
448518,"20000"
448526,"332500"
448537,"422500"
448538,"139000"
448541,"90000"
448546,"438000"
448549,"400000"
448551,"224000"
448555,"302400"
448559,"400000"
448564,"267000"
448571,"202950"
448576,"649343"
448583,"3785"
448584,"175500"
448588,"17000"
448596,"140000"
448603,"190000"
448607,"360000"
448609,"92000"
448617,"220000"
448627,"150000"
448629,"630000"
448630,"510000"
448632,"138000"
448634,"217000"
448636,"424900"
448639,"684300"
448641,"565000"
448646,"95000"
448649,"340000"
448654,"485000"
448662,"445499"
448665,"258500"
448667,"365000"
448669,"233500"
448670,"15000"
448672,"405000"
448673,"169900"
448681,"4300000"
448686,"332000"
448699,"269000"
448708,"146000"
448709,"344500"
448716,"335000"
448723,"1003243"
448725,"60000"
448726,"389000"
448738,"240000"
448740,"368535"
448743,"199000"
448756,"399500"
448762,"231400"
448763,"249900"
448764,"792500"
448771,"90000"
448775,"287500"
448779,"150000"
448792,"330000"
448793,"21000"
448794,"420000"
448799,"188000"
448809,"185000"
448817,"154000"
448824,"335000"
448826,"210000"
448827,"131000"
448837,"390000"
448839,"132000"
448841,"283000"
448844,"348000"
448845,"261000"
448847,"450000"
448848,"174900"
448849,"712000"
448853,"406850"
448854,"405900"
448856,"249900"
448857,"609375"
448858,"30000"
448864,"45000"
448867,"240000"
448876,"244000"
448880,"785000"
448881,"354000"
448900,"241278"
448909,"815000"
448914,"365000"
448918,"117800"
448920,"335000"
448922,"480140"
448927,"172500"
448929,"200000"
448931,"239900"
448935,"392500"
448938,"66900"
448942,"435000"
448944,"136000"
448949,"750000"
448951,"262000"
448953,"134000"
448954,"159900"
448955,"639000"
448959,"320000"
448981,"142000"
448990,"80000"
448999,"108900"
449014,"153750"
449016,"337500"
449017,"123000"
449019,"1100000"
449020,"572500"
449021,"196000"
449026,"260000"
449028,"360000"
449031,"355000"
449052,"233000"
449057,"460000"
449068,"313500"
449071,"341000"
449075,"400000"
449080,"234000"
449082,"6901000"
449087,"325000"
449091,"279000"
449104,"334900"
449108,"14500"
449112,"640000"
449117,"429900"
449126,"270000"
449128,"212500"
449131,"630000"
449132,"172000"
449135,"455000"
449136,"222000"
449141,"295500"
449143,"135000"
449155,"104000"
449159,"213000"
449160,"230174"
449161,"710000"
449167,"196000"
449170,"1035000"
449173,"78000"
449178,"60000"
449179,"810000"
449183,"147000"
449185,"178900"
449193,"60000"
449194,"243800"
449215,"52000"
449224,"167500"
449225,"225000"
449234,"535000"
449237,"18846"
449243,"129900"
449246,"100000"
449249,"235000"
449258,"325900"
449260,"180000"
449276,"236500"
449279,"359900"
449281,"360000"
449282,"80000"
449285,"1280000"
449286,"1575000"
449296,"265000"
449299,"240000"
449304,"300000"
449309,"336000"
449314,"234900"
449333,"252000"
449335,"20000"
449338,"190000"
449344,"270800"
449347,"195000"
449353,"298000"
449362,"4500"
449371,"832600"
449383,"168000"
449386,"449000"
449399,"3775000"
449407,"180000"
449410,"82500"
449417,"250000"
449420,"163694"
449421,"170000"
449429,"237500"
449433,"400000"
449435,"2520000"
449436,"292500"
449438,"96850"
449444,"300000"
449449,"160000"
449452,"625200"
449455,"168500"
449459,"147500"
449461,"625000"
449469,"12500"
449471,"285000"
449477,"360000"
449487,"298200"
449494,"389804"
449495,"2000000"
449497,"82000"
449498,"258500"
449507,"245000"
449518,"207500"
449520,"125000"
449526,"315000"
449530,"170000"
449536,"1000"
449538,"96500"
449540,"484900"
449543,"235000"
449545,"500000"
449548,"259000"
449550,"150880"
449554,"629000"
449555,"55000"
449559,"157500"
449570,"423000"
449596,"175250"
449602,"340000"
449606,"610000"
449607,"1100000"
449620,"188000"
449621,"180000"
449622,"160000"
449625,"315000"
449629,"310000"
449636,"188000"
449638,"426000"
449649,"194900"
449650,"220000"
449651,"290000"
449671,"350175"
449673,"109500"
449675,"230000"
449677,"247000"
449685,"765000"
449687,"188400"
449692,"229900"
449718,"264679"
449719,"251653"
449721,"200000"
449722,"6000"
449725,"765000"
449729,"198000"
449731,"180000"
449735,"712500"
449739,"580000"
449742,"82535"
449745,"990000"
449748,"270000"
449753,"395159"
449760,"240000"
449762,"20000"
449763,"325000"
449765,"187900"
449770,"95000"
449775,"350000"
449780,"395000"
449795,"319900"
449796,"220000"
449808,"110000"
449814,"154000"
449816,"388064"
449817,"312500"
449822,"365000"
449823,"489335"
449827,"590000"
449828,"390000"
449846,"348000"
449860,"154000"
449872,"196500"
449873,"325000"
449876,"110000"
449878,"88000"
449881,"234000"
449884,"307000"
449890,"95400"
449891,"210000"
449897,"155000"
449899,"670000"
449902,"225000"
449909,"252000"
449910,"204900"
449913,"360100"
449916,"300000"
449927,"210000"
449928,"2694036"
449941,"309900"
449942,"129000"
449948,"650000"
449953,"342000"
449959,"129900"
449966,"166000"
449970,"279000"
449972,"435000"
449978,"563566"
449984,"278000"
449991,"226250"
449992,"219900"
449995,"394000"
449996,"40000"
450005,"285000"
450008,"340000"
450010,"162000"
450021,"315000"
450022,"158000"
450029,"80000"
450033,"135000"
450037,"300000"
450042,"12700"
450043,"165000"
450045,"150000"
450049,"265000"
450060,"20000"
450066,"143000"
450069,"165000"
450078,"248000"
450080,"229413"
450083,"108000"
450084,"750000"
450086,"218000"
450090,"200000"
450096,"770000"
450105,"214000"
450111,"314500"
450116,"152250"
450117,"424000"
450118,"320000"
450123,"420000"
450126,"97150"
450128,"237500"
450130,"6100000"
450147,"237000"
450148,"325000"
450150,"220000"
450152,"1185000"
450156,"215000"
450158,"170213"
450163,"130000"
450165,"750000"
450168,"182400"
450170,"245000"
450180,"420000"
450181,"1175000"
450186,"159000"
450192,"235000"
450194,"64666"
450200,"1000000"
450209,"1334000"
450218,"223000"
450243,"204000"
450244,"335000"
450245,"206300"
450249,"200000"
450253,"505000"
450256,"275000"
450257,"430000"
450258,"93000"
450259,"321000"
450262,"440000"
450263,"50000"
450275,"305000"
450280,"366528"
450281,"450000"
450284,"242000"
450293,"775000"
450294,"238275"
450295,"189000"
450296,"230000"
450297,"179000"
450303,"395000"
450306,"238000"
450307,"150000"
450310,"304500"
450316,"325000"
450321,"170000"
450322,"395000"
450327,"314900"
450334,"199900"
450340,"180000"
450345,"205000"
450348,"572000"
450358,"62590"
450360,"501240"
450363,"360000"
450364,"191000"
450366,"155000"
450369,"130000"
450370,"174000"
450374,"1550000"
450379,"400000"
450381,"100000"
450392,"20000"
450403,"172500"
450406,"30000"
450407,"190000"
450410,"240000"
450411,"217500"
450418,"250250"
450425,"89000"
450428,"665000"
450432,"80000"
450437,"339995"
450440,"145000"
450442,"52500"
450444,"242500"
450449,"243000"
450454,"580000"
450458,"100000"
450459,"224000"
450470,"600000"
450471,"190000"
450472,"240000"
450474,"139000"
450476,"320000"
450482,"399900"
450484,"376600"
450487,"179500"
450494,"1000000"
450497,"240000"
450503,"289900"
450504,"164500"
450506,"133296"
450518,"255000"
450526,"34000"
450537,"220000"
450540,"536000"
450541,"867000"
450542,"589000"
450547,"550000"
450551,"277000"
450552,"304000"
450555,"230000"
450558,"61000"
450559,"119619"
450561,"140000"
450562,"75000"
450563,"528000"
450567,"65000"
450570,"211000"
450576,"275000"
450580,"575000"
450581,"685000"
450585,"228000"
450590,"268000"
450595,"199900"
450597,"611000"
450601,"262000"
450609,"229000"
450613,"180000"
450615,"552281"
450617,"260000"
450635,"485000"
450644,"305000"
450653,"620000"
450664,"239900"
450671,"253000"
450672,"210000"
450675,"135000"
450676,"340200"
450682,"85000"
450686,"199900"
450697,"223000"
450700,"559900"
450712,"575000"
450722,"130000"
450725,"780000"
450726,"220000"
450730,"161500"
450740,"270000"
450741,"775000"
450742,"1620000"
450756,"226000"
450775,"320000"
450778,"855000"
450780,"140000"
450788,"217000"
450790,"128000"
450794,"194800"
450796,"328000"
450799,"570000"
450807,"249900"
450811,"620000"
450813,"7100000"
450817,"234000"
450823,"97500"
450835,"293000"
450836,"179000"
450844,"135000"
450852,"60000"
450853,"220000"
450854,"212000"
450861,"275000"
450869,"290000"
450872,"5000"
450878,"87000"
450883,"4000"
450885,"287500"
450892,"2000"
450894,"510000"
450895,"1124000"
450898,"385000"
450901,"400000"
450903,"515000"
450924,"10000"
450926,"130000"
450927,"180000"
450930,"285000"
450936,"371700"
450939,"347500"
450958,"817500"
450959,"200000"
450960,"510000"
450962,"282500"
450971,"375000"
450973,"510000"
450974,"160896"
450982,"300000"
450987,"158000"
450989,"342000"
450993,"452300"
450999,"159600"
451001,"160000"
451003,"60000"
451007,"480000"
451015,"400000"
451016,"301500"
451019,"380000"
451022,"339900"
451026,"222500"
451043,"309000"
451044,"285000"
451055,"329000"
451056,"217750"
451067,"280000"
451069,"325000"
451071,"200000"
451075,"290000"
451076,"1030000"
451079,"525000"
451080,"412000"
451083,"270000"
451084,"150100"
451086,"303000"
451091,"665000"
451099,"250000"
451114,"585000"
451120,"299900"
451124,"280000"
451129,"370000"
451134,"3150000"
451137,"750000"
451139,"330585"
451140,"296900"
451146,"1750500"
451154,"189900"
451157,"655000"
451161,"216000"
451167,"223500"
451173,"195000"
451174,"212000"
451188,"299000"
451191,"132900"
451196,"231000"
451201,"650000"
451206,"150000"
451213,"625000"
451215,"165000"
451218,"156000"
451225,"206000"
451237,"103795"
451239,"1700000"
451242,"201500"
451244,"210000"
451248,"417100"
451250,"495000"
451252,"210000"
451258,"175000"
451261,"5000"
451265,"52500"
451269,"143000"
451273,"250000"
451274,"84000"
451277,"270000"
451285,"810000"
451286,"425000"
451291,"200000"
451292,"181500"
451293,"420000"
451295,"275000"
451300,"355000"
451309,"135000"
451310,"212000"
451311,"175000"
451313,"371197"
451315,"61500"
451324,"212500"
451329,"145000"
451339,"585000"
451350,"59000"
451357,"219900"
451358,"151500"
451365,"709000"
451368,"145000"
451369,"400000"
451376,"1532500"
451377,"600000"
451378,"152000"
451382,"235000"
451396,"310000"
451397,"279900"
451399,"150000"
451402,"165500"
451403,"160500"
451416,"175000"
451417,"128401"
451421,"180000"
451424,"20000"
451439,"319000"
451440,"460000"
451448,"1260000"
451451,"430000"
451453,"156000"
451454,"667500"
451458,"215000"
451481,"615000"
451485,"350000"
451492,"435000"
451494,"210000"
451497,"255000"
451501,"350000"
451518,"272000"
451523,"195700"
451524,"298000"
451527,"250000"
451538,"260000"
451545,"279900"
451547,"150000"
451552,"745000"
451560,"7000"
451565,"337500"
451567,"79000"
451581,"224000"
451586,"486000"
451598,"170000"
451600,"1010000"
451606,"385000"
451607,"210000"
451608,"315000"
451611,"75000"
451616,"333999"
451625,"226770"
451626,"162000"
451635,"386527"
451647,"153500"
451649,"186000"
451662,"275000"
451664,"230000"
451666,"187000"
451669,"340000"
451673,"459879"
451674,"400000"
451702,"199900"
451705,"425000"
451719,"400000"
451729,"999000"
451732,"309000"
451735,"438201"
451737,"270000"
451744,"180000"
451745,"572000"
451746,"174000"
451756,"475549"
451765,"108250"
451766,"82000"
451771,"229000"
451779,"165000"
451788,"475000"
451799,"150000"
451806,"220000"
451816,"60000"
451828,"75000"
451831,"200000"
451835,"255000"
451844,"630000"
451847,"288000"
451849,"269900"
451855,"238000"
451862,"55177"
451870,"485000"
451871,"120000"
451873,"235000"
451884,"168000"
451885,"160000"
451890,"160800"
451891,"174500"
451894,"370000"
451896,"155000"
451898,"292500"
451901,"571900"
451907,"243200"
451909,"335900"
451912,"190000"
451914,"235888"
451921,"256400"
451937,"193700"
451942,"157000"
451943,"223780"
451945,"250000"
451956,"345000"
451961,"415500"
451962,"145000"
451964,"180000"
451965,"168190"
451966,"162000"
451976,"435000"
451977,"650000"
451979,"145000"
451984,"295000"
451988,"315000"
452000,"186252"
452002,"450000"
452005,"295000"
452010,"301000"
452015,"40000"
452016,"364900"
452017,"218000"
452018,"257000"
452020,"175000"
452022,"586000"
452031,"290000"
452037,"102000"
452040,"400000"
452042,"534974"
452049,"126946"
452054,"448000"
452066,"118900"
452072,"25000"
452079,"320000"
452087,"345000"
452089,"328500"
452090,"825000"
452101,"241900"
452102,"347500"
452112,"380000"
452116,"1632500"
452118,"187500"
452121,"240000"
452122,"150000"
452128,"230000"
452137,"325000"
452146,"182400"
452160,"265000"
452166,"50000"
452169,"180500"
452171,"235000"
452172,"425000"
452185,"172000"
452203,"160000"
452206,"290000"
452208,"252000"
452213,"247100"
452214,"95000"
452215,"150000"
452221,"60000"
452224,"379900"
452226,"219000"
452228,"403250"
452231,"260000"
452233,"471500"
452251,"260000"
452253,"49000"
452260,"295000"
452268,"75000"
452272,"140000"
452275,"608000"
452276,"117900"
452285,"455000"
452289,"160000"
452291,"130000"
452292,"239900"
452294,"195000"
452295,"1337000"
452298,"178675"
452300,"239800"
452302,"500000"
452304,"5000"
452305,"320000"
452312,"170000"
452318,"235000"
452327,"178000"
452335,"143000"
452338,"284500"
452341,"190000"
452342,"194900"
452346,"237500"
452350,"380000"
452356,"245000"
452357,"36000"
452360,"93000"
452364,"364900"
452372,"405000"
452374,"39000"
452377,"624000"
452391,"11700"
452403,"320000"
452405,"798500"
452409,"39900"
452412,"164125"
452414,"304100"
452419,"415000"
452426,"161500"
452435,"182500"
452445,"460000"
452447,"284000"
452449,"178000"
452451,"117625"
452468,"981200"
452471,"10000"
452476,"212000"
452478,"4000"
452486,"379999"
452496,"75000"
452497,"230000"
452508,"555028"
452518,"209000"
452519,"290000"
452526,"190000"
452527,"210000"
452529,"52500"
452530,"200000"
452535,"1940000"
452539,"565000"
452541,"197500"
452542,"67172"
452546,"260000"
452548,"175000"
452550,"20000"
452552,"165500"
452559,"425000"
452561,"169287"
452562,"920000"
452565,"463000"
452566,"203500"
452569,"415000"
452572,"262500"
452573,"200000"
452591,"416000"
452601,"206000"
452609,"159900"
452612,"540000"
452613,"416550"
452616,"115000"
452619,"167750"
452620,"875000"
452621,"217000"
452636,"479750"
452646,"176900"
452648,"25000"
452659,"500000"
452664,"120000"
452665,"127500"
452677,"329900"
452679,"225000"
452682,"80000"
452700,"140000"
452711,"351000"
452715,"75000"
452718,"78000"
452720,"315000"
452724,"76500"
452731,"227500"
452732,"9200000"
452734,"154900"
452736,"350500"
452739,"179000"
452749,"40000"
452750,"230000"
452754,"140000"
452757,"252500"
452767,"287000"
452775,"1050000"
452779,"150000"
452787,"224000"
452788,"250000"
452789,"22900"
452792,"200000"
452797,"675000"
452805,"560000"
452808,"209000"
452815,"8000000"
452816,"187975"
452826,"2900000"
452830,"215000"
452837,"11500"
452839,"265000"
452846,"281385"
452855,"179900"
452860,"160000"
452861,"191900"
452864,"325000"
452870,"398900"
452875,"407733"
452876,"115000"
452879,"152900"
452881,"995000"
452883,"167500"
452891,"340000"
452892,"310000"
452899,"360000"
452900,"223000"
452909,"295000"
452918,"30000"
452927,"1775000"
452928,"329900"
452934,"47400"
452940,"162700"
452941,"110000"
452952,"105000"
452956,"210000"
452966,"220000"
452970,"185000"
452974,"22330"
452990,"457000"
453000,"144000"
453003,"6500"
453013,"280000"
453014,"679500"
453016,"175000"
453017,"275000"
453021,"220000"
453025,"241000"
453032,"100000"
453045,"350000"
453053,"1200000"
453054,"50000"
453061,"5000"
453065,"74000"
453073,"415000"
453075,"148400"
453083,"765000"
453084,"429900"
453094,"125000"
453097,"221000"
453106,"2400"
453111,"403500"
453114,"291000"
453116,"65000"
453117,"362500"
453122,"370000"
453136,"37500"
453142,"138000"
453147,"575000"
453152,"192900"
453153,"1100000"
453154,"120000"
453156,"155000"
453160,"493000"
453164,"242500"
453166,"268000"
453167,"150000"
453171,"600000"
453178,"11521"
453180,"240000"
453199,"139000"
453203,"225000"
453204,"225000"
453206,"164900"
453207,"200000"
453214,"217000"
453216,"2937500"
453224,"280000"
453229,"280000"
453231,"50000"
453234,"550000"
453239,"175000"
453245,"610000"
453249,"242900"
453256,"181500"
453268,"363500"
453273,"590000"
453275,"118500"
453281,"269900"
453296,"102500"
453298,"148000"
453314,"167000"
453320,"416000"
453327,"65000"
453328,"265000"
453340,"465000"
453342,"89900"
453345,"5000"
453349,"125000"
453350,"237900"
453359,"388000"
453360,"37000"
453369,"425000"
453370,"395000"
453376,"134000"
453377,"147000"
453384,"265000"
453386,"203940"
453387,"667000"
453399,"372500"
453402,"362000"
453405,"230000"
453419,"925000"
453441,"350000"
453445,"1050000"
453448,"13700"
453455,"315000"
453456,"385000"
453464,"136500"
453481,"274000"
453491,"180000"
453494,"5700"
453499,"235000"
453501,"69000"
453503,"210000"
453504,"710000"
453507,"152000"
453512,"298000"
453516,"255000"
453530,"232000"
453531,"43000"
453532,"265000"
453533,"2000000"
453534,"351000"
453536,"40000"
453539,"54500"
453540,"465000"
453544,"382000"
453546,"225000"
453548,"430000"
453555,"122000"
453556,"332405"
453559,"12375"
453566,"375000"
453569,"300000"
453570,"179000"
453573,"119000"
453574,"1200000"
453582,"275000"
453588,"142900"
453592,"692000"
453602,"123000"
453607,"335000"
453611,"130000"
453616,"194900"
453622,"607500"
453637,"140000"
453640,"102000"
453657,"115000"
453661,"237000"
453668,"425000"
453669,"175000"
453676,"470000"
453678,"312300"
453688,"410214"
453691,"209900"
453697,"55000"
453698,"202000"
453713,"449600"
453715,"537000"
453717,"290400"
453719,"25000"
453720,"265000"
453722,"172000"
453723,"168000"
453728,"285000"
453733,"749900"
453741,"1450000"
453755,"187000"
453761,"530000"
453762,"612063"
453764,"268500"
453766,"200000"
453768,"429900"
453769,"985000"
453770,"65000"
453774,"302500"
453775,"183500"
453778,"440000"
453782,"300000"
453783,"1498250"
453786,"475000"
453792,"211000"
453794,"365000"
453801,"186000"
453806,"310000"
453808,"214000"
453809,"169900"
453812,"47235"
453816,"229000"
453817,"175500"
453825,"180000"
453827,"215000"
453830,"330900"
453833,"203000"
453834,"337500"
453839,"265000"
453842,"20000"
453843,"173000"
453845,"319000"
453847,"207000"
453853,"450000"
453856,"395000"
453858,"95520"
453862,"980500"
453864,"585000"
453867,"833000"
453870,"170000"
453872,"209900"
453873,"445000"
453881,"291000"
453882,"180000"
453885,"200000"
453891,"8000"
453896,"378000"
453911,"167000"
453912,"25000"
453915,"74000"
453920,"4875000"
453925,"213891"
453926,"217000"
453928,"180000"
453929,"180000"
453931,"399900"
453933,"232500"
453942,"115000"
453943,"306000"
453945,"460760"
453949,"140000"
453954,"269000"
453956,"170000"
453959,"617000"
453964,"268000"
453966,"149500"
453976,"274900"
453984,"355000"
453991,"504341"
454001,"120000"
454002,"245000"
454005,"130000"
454013,"3132500"
454015,"392000"
454016,"159000"
454020,"450000"
454023,"595000"
454040,"600000"
454047,"590000"
454054,"75500"
454064,"209500"
454070,"475000"
454071,"265000"
454081,"2950000"
454084,"495000"
454087,"483000"
454091,"13628"
454096,"63000"
454102,"430000"
454103,"42500"
454107,"175000"
454113,"1190000"
454122,"965000"
454123,"159000"
454124,"1056189"
454125,"250000"
454140,"20000"
454142,"184500"
454147,"182000"
454158,"325000"
454163,"540000"
454164,"5150000"
454172,"1000000"
454178,"74900"
454180,"244000"
454181,"329800"
454184,"5380"
454189,"52000"
454190,"325000"
454197,"237500"
454205,"205000"
454210,"465509"
454217,"759000"
454223,"237000"
454225,"521250"
